code,name,level,province,city,parent_code,path,status,start_year,end_year,new_code,source
610200,铜川市,prefecture,陕西省,铜川市,610000,陕西省/铜川市,active,1981,,,areacodes
610202,城区,county,陕西省,铜川市,610200,陕西省/铜川市/城区,变更,1983,2000,610202,areacodes
610202,王益区,county,陕西省,铜川市,610200,陕西省/铜川市/王益区,active,2000,,,areacodes
610203,郊区,county,陕西省,铜川市,610200,陕西省/铜川市/郊区,变更,1983,2000,610203,areacodes
610203,印台区,county,陕西省,铜川市,610200,陕西省/铜川市/印台区,active,2000,,,areacodes
610204,耀州区,county,陕西省,铜川市,610200,陕西省/铜川市/耀州区,active,2002,,,areacodes
610221,耀县,county,陕西省,铜川市,610200,陕西省/铜川市/耀县,retired,1981,2002,610204,areacodes
610222,宜君县,county,陕西省,铜川市,610200,陕西省/铜川市/宜君县,active,1983,,,areacodes
610300,宝鸡市,prefecture,陕西省,宝鸡市,610000,陕西省/宝鸡市,active,1981,,610403[1983],areacodes
610302,渭滨区,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/渭滨区,active,1983,,,areacodes
610303,金台区,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/金台区,active,1983,,,areacodes
610304,陈仓区,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/陈仓区,active,2003,,,areacodes
610305,凤翔区,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/凤翔区,active,2021,,,areacodes
610321,宝鸡县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/宝鸡县,retired,1981,2003,610302;610303;610304,areacodes
610322,凤翔县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/凤翔县,retired,1981,2021,610305,areacodes
610323,岐山县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/岐山县,active,1981,,,areacodes
610324,扶风县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/扶风县,active,1981,,610300[1982];610403[2008],areacodes
610325,武功县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/武功县,retired,1981,1983,610300[1982];610431,areacodes
610326,眉县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/眉县,active,1981,,,areacodes
610327,陇县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/陇县,active,1981,,,areacodes
610328,千阳县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/千阳县,active,1981,,,areacodes
610329,麟游县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/麟游县,active,1981,,,areacodes
610330,凤县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/凤县,active,1981,,,areacodes
610331,太白县,county,陕西省,宝鸡市,610300,陕西省/宝鸡市/太白县,active,1981,,,areacodes
610400,咸阳市,prefecture,陕西省,咸阳市,610000,陕西省/咸阳市,active,1983,,,areacodes
610402,秦都区,county,陕西省,咸阳市,610400,陕西省/咸阳市/秦都区,active,1983,,610404[1986],areacodes
610403,杨陵区,county,陕西省,咸阳市,610400,陕西省/咸阳市/杨陵区,active,1983,,,areacodes
610404,渭城区,county,陕西省,咸阳市,610400,陕西省/咸阳市/渭城区,active,1986,,,areacodes
610421,兴平县,county,陕西省,咸阳市,610400,陕西省/咸阳市/兴平县,retired,1983,1993,610481,areacodes
610422,三原县,county,陕西省,咸阳市,610400,陕西省/咸阳市/三原县,active,1983,,,areacodes
610423,泾阳县,county,陕西省,咸阳市,610400,陕西省/咸阳市/泾阳县,active,1983,,,areacodes
610424,乾县,county,陕西省,咸阳市,610400,陕西省/咸阳市/乾县,active,1983,,,areacodes
610425,礼泉县,county,陕西省,咸阳市,610400,陕西省/咸阳市/礼泉县,active,1983,,,areacodes
610426,永寿县,county,陕西省,咸阳市,610400,陕西省/咸阳市/永寿县,active,1983,,,areacodes
610427,彬县,county,陕西省,咸阳市,610400,陕西省/咸阳市/彬县,retired,1983,2018,610482,areacodes
610428,长武县,county,陕西省,咸阳市,610400,陕西省/咸阳市/长武县,active,1983,,,areacodes
610429,旬邑县,county,陕西省,咸阳市,610400,陕西省/咸阳市/旬邑县,active,1983,,,areacodes
610430,淳化县,county,陕西省,咸阳市,610400,陕西省/咸阳市/淳化县,active,1983,,,areacodes
610431,武功县,county,陕西省,咸阳市,610400,陕西省/咸阳市/武功县,active,1983,,,areacodes
610481,兴平市,county,陕西省,咸阳市,610400,陕西省/咸阳市/兴平市,active,1993,,,areacodes
610482,彬州市,county,陕西省,咸阳市,610400,陕西省/咸阳市/彬州市,active,2018,,,areacodes
610500,渭南市,prefecture,陕西省,渭南市,610000,陕西省/渭南市,active,1994,,,areacodes
610502,临渭区,county,陕西省,渭南市,610500,陕西省/渭南市/临渭区,active,1994,,,areacodes
610503,华州区,county,陕西省,渭南市,610500,陕西省/渭南市/华州区,active,2015,,,areacodes
610521,华县,county,陕西省,渭南市,610500,陕西省/渭南市/华县,retired,1994,2015,610503,areacodes
610522,潼关县,county,陕西省,渭南市,610500,陕西省/渭南市/潼关县,active,1994,,,areacodes
610523,大荔县,county,陕西省,渭南市,610500,陕西省/渭南市/大荔县,active,1994,,,areacodes
610524,合阳县,county,陕西省,渭南市,610500,陕西省/渭南市/合阳县,active,1994,,,areacodes
610525,澄城县,county,陕西省,渭南市,610500,陕西省/渭南市/澄城县,active,1994,,,areacodes
610526,蒲城县,county,陕西省,渭南市,610500,陕西省/渭南市/蒲城县,active,1994,,,areacodes
610527,白水县,county,陕西省,渭南市,610500,陕西省/渭南市/白水县,active,1994,,,areacodes
610528,富平县,county,陕西省,渭南市,610500,陕西省/渭南市/富平县,active,1994,,,areacodes
610581,韩城市,county,陕西省,渭南市,610500,陕西省/渭南市/韩城市,active,1994,,,areacodes
610582,华阴市,county,陕西省,渭南市,610500,陕西省/渭南市/华阴市,active,1994,,,areacodes
610600,延安市,prefecture,陕西省,延安市,610000,陕西省/延安市,active,1996,,,areacodes
610602,宝塔区,county,陕西省,延安市,610600,陕西省/延安市/宝塔区,active,1996,,,areacodes
610603,安塞区,county,陕西省,延安市,610600,陕西省/延安市/安塞区,active,2016,,,areacodes
610621,延长县,county,陕西省,延安市,610600,陕西省/延安市/延长县,active,1996,,,areacodes
610622,延川县,county,陕西省,延安市,610600,陕西省/延安市/延川县,active,1996,,,areacodes
610623,子长县,county,陕西省,延安市,610600,陕西省/延安市/子长县,retired,1996,2019,610681,areacodes
610624,安塞县,county,陕西省,延安市,610600,陕西省/延安市/安塞县,retired,1996,2016,610603,areacodes
610625,志丹县,county,陕西省,延安市,610600,陕西省/延安市/志丹县,active,1996,,,areacodes
610626,吴旗县,county,陕西省,延安市,610600,陕西省/延安市/吴旗县,变更,1996,2005,610626,areacodes
610626,吴起县,county,陕西省,延安市,610600,陕西省/延安市/吴起县,active,2005,,,areacodes
610627,甘泉县,county,陕西省,延安市,610600,陕西省/延安市/甘泉县,active,1996,,,areacodes
610628,富县,county,陕西省,延安市,610600,陕西省/延安市/富县,active,1996,,,areacodes
610629,洛川县,county,陕西省,延安市,610600,陕西省/延安市/洛川县,active,1996,,,areacodes
610630,宜川县,county,陕西省,延安市,610600,陕西省/延安市/宜川县,active,1996,,,areacodes
610631,黄龙县,county,陕西省,延安市,610600,陕西省/延安市/黄龙县,active,1996,,,areacodes
610632,黄陵县,county,陕西省,延安市,610600,陕西省/延安市/黄陵县,active,1996,,,areacodes
610681,子长市,county,陕西省,延安市,610600,陕西省/延安市/子长市,active,2019,,,areacodes
610700,汉中市,prefecture,陕西省,汉中市,610000,陕西省/汉中市,active,1996,,,areacodes
610702,汉台区,county,陕西省,汉中市,610700,陕西省/汉中市/汉台区,active,1996,,,areacodes
610703,南郑区,county,陕西省,汉中市,610700,陕西省/汉中市/南郑区,active,2017,,,areacodes
610721,南郑县,county,陕西省,汉中市,610700,陕西省/汉中市/南郑县,retired,1996,2017,610703,areacodes
610722,城固县,county,陕西省,汉中市,610700,陕西省/汉中市/城固县,active,1996,,,areacodes
610723,洋县,county,陕西省,汉中市,610700,陕西省/汉中市/洋县,active,1996,,,areacodes
610724,西乡县,county,陕西省,汉中市,610700,陕西省/汉中市/西乡县,active,1996,,,areacodes
610725,勉县,county,陕西省,汉中市,610700,陕西省/汉中市/勉县,active,1996,,,areacodes
610726,宁强县,county,陕西省,汉中市,610700,陕西省/汉中市/宁强县,active,1996,,,areacodes
610727,略阳县,county,陕西省,汉中市,610700,陕西省/汉中市/略阳县,active,1996,,,areacodes
610728,镇巴县,county,陕西省,汉中市,610700,陕西省/汉中市/镇巴县,active,1996,,,areacodes
610729,留坝县,county,陕西省,汉中市,610700,陕西省/汉中市/留坝县,active,1996,,,areacodes
610730,佛坪县,county,陕西省,汉中市,610700,陕西省/汉中市/佛坪县,active,1996,,,areacodes
610800,榆林市,prefecture,陕西省,榆林市,610000,陕西省/榆林市,active,1999,,,areacodes
610802,榆阳区,county,陕西省,榆林市,610800,陕西省/榆林市/榆阳区,active,1999,,,areacodes
610803,横山区,county,陕西省,榆林市,610800,陕西省/榆林市/横山区,active,2015,,,areacodes
610821,神木县,county,陕西省,榆林市,610800,陕西省/榆林市/神木县,retired,1999,2017,610881,areacodes
610822,府谷县,county,陕西省,榆林市,610800,陕西省/榆林市/府谷县,active,1999,,,areacodes
610823,横山县,county,陕西省,榆林市,610800,陕西省/榆林市/横山县,retired,1999,2015,610803,areacodes
610824,靖边县,county,陕西省,榆林市,610800,陕西省/榆林市/靖边县,active,1999,,,areacodes
610825,定边县,county,陕西省,榆林市,610800,陕西省/榆林市/定边县,active,1999,,,areacodes
610826,绥德县,county,陕西省,榆林市,610800,陕西省/榆林市/绥德县,active,1999,,,areacodes
610827,米脂县,county,陕西省,榆林市,610800,陕西省/榆林市/米脂县,active,1999,,,areacodes
610828,佳县,county,陕西省,榆林市,610800,陕西省/榆林市/佳县,active,1999,,,areacodes
610829,吴堡县,county,陕西省,榆林市,610800,陕西省/榆林市/吴堡县,active,1999,,,areacodes
610830,清涧县,county,陕西省,榆林市,610800,陕西省/榆林市/清涧县,active,1999,,,areacodes
610831,子洲县,county,陕西省,榆林市,610800,陕西省/榆林市/子洲县,active,1999,,,areacodes
610881,神木市,county,陕西省,榆林市,610800,陕西省/榆林市/神木市,active,2017,,,areacodes
610900,安康市,prefecture,陕西省,安康市,610000,陕西省/安康市,active,2000,,,areacodes
610902,汉滨区,county,陕西省,安康市,610900,陕西省/安康市/汉滨区,active,2000,,,areacodes
610921,汉阴县,county,陕西省,安康市,610900,陕西省/安康市/汉阴县,active,2000,,,areacodes
610922,石泉县,county,陕西省,安康市,610900,陕西省/安康市/石泉县,active,2000,,,areacodes
610923,宁陕县,county,陕西省,安康市,610900,陕西省/安康市/宁陕县,active,2000,,,areacodes
610924,紫阳县,county,陕西省,安康市,610900,陕西省/安康市/紫阳县,active,2000,,,areacodes
610925,岚皋县,county,陕西省,安康市,610900,陕西省/安康市/岚皋县,active,2000,,,areacodes
610926,平利县,county,陕西省,安康市,610900,陕西省/安康市/平利县,active,2000,,,areacodes
610927,镇坪县,county,陕西省,安康市,610900,陕西省/安康市/镇坪县,active,2000,,,areacodes
610928,旬阳县,county,陕西省,安康市,610900,陕西省/安康市/旬阳县,retired,2000,2021,610981,areacodes
610929,白河县,county,陕西省,安康市,610900,陕西省/安康市/白河县,active,2000,,,areacodes
610981,旬阳市,county,陕西省,安康市,610900,陕西省/安康市/旬阳市,active,2021,,,areacodes
611000,商洛市,prefecture,陕西省,商洛市,610000,陕西省/商洛市,active,2001,,,areacodes
611002,商州区,county,陕西省,商洛市,611000,陕西省/商洛市/商州区,active,2001,,,areacodes
611021,洛南县,county,陕西省,商洛市,611000,陕西省/商洛市/洛南县,active,2001,,,areacodes
611022,丹凤县,county,陕西省,商洛市,611000,陕西省/商洛市/丹凤县,active,2001,,,areacodes
611023,商南县,county,陕西省,商洛市,611000,陕西省/商洛市/商南县,active,2001,,,areacodes
611024,山阳县,county,陕西省,商洛市,611000,陕西省/商洛市/山阳县,active,2001,,,areacodes
611025,镇安县,county,陕西省,商洛市,611000,陕西省/商洛市/镇安县,active,2001,,,areacodes
611026,柞水县,county,陕西省,商洛市,611000,陕西省/商洛市/柞水县,active,2001,,,areacodes
612100,渭南地区,prefecture,陕西省,渭南地区,610000,陕西省/渭南地区,retired,1981,1994,,areacodes
612101,渭南市,county,陕西省,渭南地区,612100,陕西省/渭南地区/渭南市,retired,1983,1994,610502,areacodes
612102,韩城市,county,陕西省,渭南地区,612100,陕西省/渭南地区/韩城市,retired,1983,1994,610581,areacodes
612103,华阴市,county,陕西省,渭南地区,612100,陕西省/渭南地区/华阴市,retired,1990,1994,610582,areacodes
612121,蓝田县,county,陕西省,渭南地区,612100,陕西省/渭南地区/蓝田县,retired,1981,1983,610122,areacodes
612122,临潼县,county,陕西省,渭南地区,612100,陕西省/渭南地区/临潼县,retired,1981,1983,610123,areacodes
612123,渭南县,county,陕西省,渭南地区,612100,陕西省/渭南地区/渭南县,retired,1981,1983,612101,areacodes
612124,华县,county,陕西省,渭南地区,612100,陕西省/渭南地区/华县,retired,1981,1994,610521,areacodes
612125,华阴县,county,陕西省,渭南地区,612100,陕西省/渭南地区/华阴县,retired,1981,1990,612103,areacodes
612126,潼关县,county,陕西省,渭南地区,612100,陕西省/渭南地区/潼关县,retired,1981,1994,610522,areacodes
612127,大荔县,county,陕西省,渭南地区,612100,陕西省/渭南地区/大荔县,retired,1981,1994,610523,areacodes
612128,蒲城县,county,陕西省,渭南地区,612100,陕西省/渭南地区/蒲城县,retired,1981,1994,610526,areacodes
612129,澄城县,county,陕西省,渭南地区,612100,陕西省/渭南地区/澄城县,retired,1981,1994,610525,areacodes
612130,白水县,county,陕西省,渭南地区,612100,陕西省/渭南地区/白水县,retired,1981,1994,610527,areacodes
612131,韩城县,county,陕西省,渭南地区,612100,陕西省/渭南地区/韩城县,retired,1981,1983,612102,areacodes
612132,合阳县,county,陕西省,渭南地区,612100,陕西省/渭南地区/合阳县,retired,1981,1994,610524,areacodes
612133,富平县,county,陕西省,渭南地区,612100,陕西省/渭南地区/富平县,retired,1981,1994,610528,areacodes
612200,咸阳地区,prefecture,陕西省,咸阳地区,610000,陕西省/咸阳地区,retired,1981,1983,,areacodes
612201,咸阳市,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/咸阳市,retired,1981,1983,610402,areacodes
612221,兴平县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/兴平县,retired,1981,1983,610421,areacodes
612222,周至县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/周至县,retired,1981,1983,610124,areacodes
612223,户县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/户县,retired,1981,1983,610125,areacodes
612224,三原县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/三原县,retired,1981,1983,610422,areacodes
612225,泾阳县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/泾阳县,retired,1981,1983,610423,areacodes
612226,高陵县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/高陵县,retired,1981,1983,610126,areacodes
612227,乾县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/乾县,retired,1981,1983,610424,areacodes
612228,礼泉县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/礼泉县,retired,1981,1983,610425,areacodes
612229,永寿县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/永寿县,retired,1981,1983,610426,areacodes
612230,彬县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/彬县,retired,1981,1983,610427,areacodes
612231,长武县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/长武县,retired,1981,1983,610428,areacodes
612232,旬邑县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/旬邑县,retired,1981,1983,610429,areacodes
612233,淳化县,county,陕西省,咸阳地区,612200,陕西省/咸阳地区/淳化县,retired,1981,1983,610430,areacodes
612300,汉中地区,prefecture,陕西省,汉中地区,610000,陕西省/汉中地区,retired,1981,1996,,areacodes
612301,汉中市,county,陕西省,汉中地区,612300,陕西省/汉中地区/汉中市,retired,1981,1996,610702,areacodes
612321,南郑县,county,陕西省,汉中地区,612300,陕西省/汉中地区/南郑县,retired,1981,1996,610721,areacodes
612322,城固县,county,陕西省,汉中地区,612300,陕西省/汉中地区/城固县,retired,1981,1996,610722,areacodes
612323,洋县,county,陕西省,汉中地区,612300,陕西省/汉中地区/洋县,retired,1981,1996,610723,areacodes
612324,西乡县,county,陕西省,汉中地区,612300,陕西省/汉中地区/西乡县,retired,1981,1996,610724,areacodes
612325,勉县,county,陕西省,汉中地区,612300,陕西省/汉中地区/勉县,retired,1981,1996,610725,areacodes
612326,宁强县,county,陕西省,汉中地区,612300,陕西省/汉中地区/宁强县,retired,1981,1996,610726,areacodes
612327,略阳县,county,陕西省,汉中地区,612300,陕西省/汉中地区/略阳县,retired,1981,1996,610727,areacodes
612328,镇巴县,county,陕西省,汉中地区,612300,陕西省/汉中地区/镇巴县,retired,1981,1996,610728,areacodes
612329,留坝县,county,陕西省,汉中地区,612300,陕西省/汉中地区/留坝县,retired,1981,1996,610729,areacodes
612330,佛坪县,county,陕西省,汉中地区,612300,陕西省/汉中地区/佛坪县,retired,1981,1996,610730,areacodes
612400,安康地区,prefecture,陕西省,安康地区,610000,陕西省/安康地区,retired,1981,2000,,areacodes
612401,安康市,county,陕西省,安康地区,612400,陕西省/安康地区/安康市,retired,1988,2000,610902,areacodes
612421,安康县,county,陕西省,安康地区,612400,陕西省/安康地区/安康县,retired,1981,1988,612401,areacodes
612422,汉阴县,county,陕西省,安康地区,612400,陕西省/安康地区/汉阴县,retired,1981,2000,610921,areacodes
612423,石泉县,county,陕西省,安康地区,612400,陕西省/安康地区/石泉县,retired,1981,2000,610922,areacodes
612424,宁陕县,county,陕西省,安康地区,612400,陕西省/安康地区/宁陕县,retired,1981,2000,610923,areacodes
612425,紫阳县,county,陕西省,安康地区,612400,陕西省/安康地区/紫阳县,retired,1981,2000,610924,areacodes
612426,岚皋县,county,陕西省,安康地区,612400,陕西省/安康地区/岚皋县,retired,1981,2000,610925,areacodes
612427,平利县,county,陕西省,安康地区,612400,陕西省/安康地区/平利县,retired,1981,2000,610926,areacodes
612428,镇坪县,county,陕西省,安康地区,612400,陕西省/安康地区/镇坪县,retired,1981,2000,610927,areacodes
612429,旬阳县,county,陕西省,安康地区,612400,陕西省/安康地区/旬阳县,retired,1981,2000,610928,areacodes
612430,白河县,county,陕西省,安康地区,612400,陕西省/安康地区/白河县,retired,1981,2000,610929,areacodes
612500,商洛地区,prefecture,陕西省,商洛地区,610000,陕西省/商洛地区,retired,1981,2001,,areacodes
612501,商州市,county,陕西省,商洛地区,612500,陕西省/商洛地区/商州市,retired,1988,2001,611002,areacodes
612521,商县,county,陕西省,商洛地区,612500,陕西省/商洛地区/商县,retired,1981,1988,612501,areacodes
612522,洛南县,county,陕西省,商洛地区,612500,陕西省/商洛地区/洛南县,retired,1981,2001,611021,areacodes
612523,丹凤县,county,陕西省,商洛地区,612500,陕西省/商洛地区/丹凤县,retired,1981,2001,611022,areacodes
612524,商南县,county,陕西省,商洛地区,612500,陕西省/商洛地区/商南县,retired,1981,2001,611023,areacodes
612525,山阳县,county,陕西省,商洛地区,612500,陕西省/商洛地区/山阳县,retired,1981,2001,611024,areacodes
612526,镇安县,county,陕西省,商洛地区,612500,陕西省/商洛地区/镇安县,retired,1981,2001,611025,areacodes
612527,柞水县,county,陕西省,商洛地区,612500,陕西省/商洛地区/柞水县,retired,1981,2001,611026,areacodes
612600,延安地区,prefecture,陕西省,延安地区,610000,陕西省/延安地区,retired,1981,1996,,areacodes
612601,延安市,county,陕西省,延安地区,612600,陕西省/延安地区/延安市,retired,1981,1996,610602,areacodes
612621,延长县,county,陕西省,延安地区,612600,陕西省/延安地区/延长县,retired,1981,1996,610621,areacodes
612622,延川县,county,陕西省,延安地区,612600,陕西省/延安地区/延川县,retired,1981,1996,610622,areacodes
612623,子长县,county,陕西省,延安地区,612600,陕西省/延安地区/子长县,retired,1981,1996,610623,areacodes
612624,安塞县,county,陕西省,延安地区,612600,陕西省/延安地区/安塞县,retired,1981,1996,610624,areacodes
612625,志丹县,county,陕西省,延安地区,612600,陕西省/延安地区/志丹县,retired,1981,1996,610625,areacodes
612626,吴旗县,county,陕西省,延安地区,612600,陕西省/延安地区/吴旗县,retired,1981,1996,610626,areacodes
612627,甘泉县,county,陕西省,延安地区,612600,陕西省/延安地区/甘泉县,retired,1981,1996,610627,areacodes
612628,富县,county,陕西省,延安地区,612600,陕西省/延安地区/富县,retired,1981,1996,610628,areacodes
612629,洛川县,county,陕西省,延安地区,612600,陕西省/延安地区/洛川县,retired,1981,1996,610629,areacodes
612630,宜川县,county,陕西省,延安地区,612600,陕西省/延安地区/宜川县,retired,1981,1996,610630,areacodes
612631,黄龙县,county,陕西省,延安地区,612600,陕西省/延安地区/黄龙县,retired,1981,1996,610631,areacodes
612632,黄陵县,county,陕西省,延安地区,612600,陕西省/延安地区/黄陵县,retired,1981,1996,610632,areacodes
612633,宜君县,county,陕西省,延安地区,612600,陕西省/延安地区/宜君县,retired,1981,1983,610222,areacodes
612700,榆林地区,prefecture,陕西省,榆林地区,610000,陕西省/榆林地区,retired,1981,1999,,areacodes
612701,榆林市,county,陕西省,榆林地区,612700,陕西省/榆林地区/榆林市,retired,1988,1999,610802,areacodes
612721,榆林县,county,陕西省,榆林地区,612700,陕西省/榆林地区/榆林县,retired,1981,1988,612701,areacodes
612722,神木县,county,陕西省,榆林地区,612700,陕西省/榆林地区/神木县,retired,1981,1999,610821,areacodes
612723,府谷县,county,陕西省,榆林地区,612700,陕西省/榆林地区/府谷县,retired,1981,1999,610822,areacodes
612724,横山县,county,陕西省,榆林地区,612700,陕西省/榆林地区/横山县,retired,1981,1999,610823,areacodes
612725,靖边县,county,陕西省,榆林地区,612700,陕西省/榆林地区/靖边县,retired,1981,1999,610824,areacodes
612726,定边县,county,陕西省,榆林地区,612700,陕西省/榆林地区/定边县,retired,1981,1999,610825,areacodes
612727,绥德县,county,陕西省,榆林地区,612700,陕西省/榆林地区/绥德县,retired,1981,1999,610826,areacodes
612728,米脂县,county,陕西省,榆林地区,612700,陕西省/榆林地区/米脂县,retired,1981,1999,610827,areacodes
612729,佳县,county,陕西省,榆林地区,612700,陕西省/榆林地区/佳县,retired,1981,1999,610828,areacodes
612730,吴堡县,county,陕西省,榆林地区,612700,陕西省/榆林地区/吴堡县,retired,1981,1999,610829,areacodes
612731,清涧县,county,陕西省,榆林地区,612700,陕西省/榆林地区/清涧县,retired,1981,1999,610830,areacodes
612732,子洲县,county,陕西省,榆林地区,612700,陕西省/榆林地区/子洲县,retired,1981,1999,610831,areacodes
620000,甘肃省,province,甘肃省,,,甘肃省,active,1981,,,areacodes
620100,兰州市,prefecture,甘肃省,兰州市,620000,甘肃省/兰州市,active,1981,,,areacodes
620102,城关区,county,甘肃省,兰州市,620100,甘肃省/兰州市/城关区,active,1983,,,areacodes
620103,七里河区,county,甘肃省,兰州市,620100,甘肃省/兰州市/七里河区,active,1983,,,areacodes
620104,西固区,county,甘肃省,兰州市,620100,甘肃省/兰州市/西固区,active,1983,,,areacodes
620105,安宁区,county,甘肃省,兰州市,620100,甘肃省/兰州市/安宁区,active,1983,,,areacodes
620111,红古区,county,甘肃省,兰州市,620100,甘肃省/兰州市/红古区,active,1983,,,areacodes
620112,白银区,county,甘肃省,兰州市,620100,甘肃省/兰州市/白银区,retired,1983,1985,620402,areacodes
620121,永登县,county,甘肃省,兰州市,620100,甘肃省/兰州市/永登县,active,1981,,620122[2023],areacodes
620122,皋兰县,county,甘肃省,兰州市,620100,甘肃省/兰州市/皋兰县,active,1981,,620402[1985];620102[2022];620105[2022],areacodes
620123,榆中县,county,甘肃省,兰州市,620100,甘肃省/兰州市/榆中县,active,1981,,,areacodes
620200,嘉峪关市,prefecture,甘肃省,嘉峪关市,620000,甘肃省/嘉峪关市,active,1981,,,areacodes
620300,金昌市,prefecture,甘肃省,金昌市,620000,甘肃省/金昌市,active,1981,,620302[1984],areacodes
620302,金川区,county,甘肃省,金昌市,620300,甘肃省/金昌市/金川区,active,1984,,,areacodes
620321,永昌县,county,甘肃省,金昌市,620300,甘肃省/金昌市/永昌县,active,1981,,,areacodes
620400,白银市,prefecture,甘肃省,白银市,620000,甘肃省/白银市,active,1985,,,areacodes
620402,白银区,county,甘肃省,白银市,620400,甘肃省/白银市/白银区,active,1985,,,areacodes
620403,平川区,county,甘肃省,白银市,620400,甘肃省/白银市/平川区,active,1985,,,areacodes
620421,靖远县,county,甘肃省,白银市,620400,甘肃省/白银市/靖远县,active,1985,,,areacodes
620422,会宁县,county,甘肃省,白银市,620400,甘肃省/白银市/会宁县,active,1985,,,areacodes
620423,景泰县,county,甘肃省,白银市,620400,甘肃省/白银市/景泰县,active,1985,,,areacodes
620500,天水市,prefecture,甘肃省,天水市,620000,甘肃省/天水市,active,1985,,,areacodes
620502,秦城区,county,甘肃省,天水市,620500,甘肃省/天水市/秦城区,变更,1985,2004,620502,areacodes
620502,秦州区,county,甘肃省,天水市,620500,甘肃省/天水市/秦州区,active,2004,,,areacodes
620503,北道区,county,甘肃省,天水市,620500,甘肃省/天水市/北道区,变更,1985,2004,620503,areacodes
620503,麦积区,county,甘肃省,天水市,620500,甘肃省/天水市/麦积区,active,2004,,,areacodes
620521,清水县,county,甘肃省,天水市,620500,甘肃省/天水市/清水县,active,1985,,,areacodes
620522,秦安县,county,甘肃省,天水市,620500,甘肃省/天水市/秦安县,active,1985,,,areacodes
620523,甘谷县,county,甘肃省,天水市,620500,甘肃省/天水市/甘谷县,active,1985,,,areacodes
620524,武山县,county,甘肃省,天水市,620500,甘肃省/天水市/武山县,active,1985,,,areacodes
620525,张家川回族自治县,county,甘肃省,天水市,620500,甘肃省/天水市/张家川回族自治县,active,1985,,,areacodes
620600,武威市,prefecture,甘肃省,武威市,620000,甘肃省/武威市,active,2001,,,areacodes
620602,凉州区,county,甘肃省,武威市,620600,甘肃省/武威市/凉州区,active,2001,,,areacodes
620621,民勤县,county,甘肃省,武威市,620600,甘肃省/武威市/民勤县,active,2001,,,areacodes
620622,古浪县,county,甘肃省,武威市,620600,甘肃省/武威市/古浪县,active,2001,,,areacodes
620623,天祝藏族自治县,county,甘肃省,武威市,620600,甘肃省/武威市/天祝藏族自治县,active,2001,,,areacodes
620700,张掖市,prefecture,甘肃省,张掖市,620000,甘肃省/张掖市,active,2002,,,areacodes
620702,甘州区,county,甘肃省,张掖市,620700,甘肃省/张掖市/甘州区,active,2002,,,areacodes
620721,肃南裕固族自治县,county,甘肃省,张掖市,620700,甘肃省/张掖市/肃南裕固族自治县,active,2002,,,areacodes
620722,民乐县,county,甘肃省,张掖市,620700,甘肃省/张掖市/民乐县,active,2002,,,areacodes
620723,临泽县,county,甘肃省,张掖市,620700,甘肃省/张掖市/临泽县,active,2002,,,areacodes
620724,高台县,county,甘肃省,张掖市,620700,甘肃省/张掖市/高台县,active,2002,,,areacodes
620725,山丹县,county,甘肃省,张掖市,620700,甘肃省/张掖市/山丹县,active,2002,,,areacodes
620800,平凉市,prefecture,甘肃省,平凉市,620000,甘肃省/平凉市,active,2002,,,areacodes
620802,崆峒区,county,甘肃省,平凉市,620800,甘肃省/平凉市/崆峒区,active,2002,,,areacodes
620821,泾川县,county,甘肃省,平凉市,620800,甘肃省/平凉市/泾川县,active,2002,,,areacodes
620822,灵台县,county,甘肃省,平凉市,620800,甘肃省/平凉市/灵台县,active,2002,,,areacodes
620823,崇信县,county,甘肃省,平凉市,620800,甘肃省/平凉市/崇信县,active,2002,,,areacodes
620824,华亭县,county,甘肃省,平凉市,620800,甘肃省/平凉市/华亭县,retired,2002,2018,620881,areacodes
620825,庄浪县,county,甘肃省,平凉市,620800,甘肃省/平凉市/庄浪县,active,2002,,,areacodes
