change_type,year,code,name,old_name,new_name,new_code,source
added,1988,340827,望江县,,,,areacodes-snapshot
added,1988,340828,岳西县,,,,areacodes-snapshot
added,1988,342900,池州地区,,,,areacodes-snapshot
added,1988,342901,贵池市,,,,areacodes-snapshot
added,1988,342921,东至县,,,,areacodes-snapshot
added,1988,342922,石台县,,,,areacodes-snapshot
added,1988,342923,青阳县,,,,areacodes-snapshot
added,1988,352201,宁德市,,,,areacodes-snapshot
added,1988,360222,浮梁县,,,,areacodes-snapshot
added,1988,362202,丰城市,,,,areacodes-snapshot
added,1988,362203,樟树市,,,,areacodes-snapshot
added,1988,370212,崂山区,,,,areacodes-snapshot
added,1988,372402,乐陵市,,,,areacodes-snapshot
added,1988,379009,莱州市,,,,areacodes-snapshot
added,1988,379010,滕州市,,,,areacodes-snapshot
added,1988,379011,文登市,,,,areacodes-snapshot
added,1988,379012,荣成市,,,,areacodes-snapshot
added,1988,412902,邓州市,,,,areacodes-snapshot
added,1988,419002,汝州市,,,,areacodes-snapshot
added,1988,419003,济源市,,,,areacodes-snapshot
added,1988,419004,禹州市,,,,areacodes-snapshot
added,1988,419005,卫辉市,,,,areacodes-snapshot
added,1988,419006,辉县市,,,,areacodes-snapshot
added,1988,422204,广水市,,,,areacodes-snapshot
added,1988,422405,潜江市,,,,areacodes-snapshot
added,1988,422702,当阳市,,,,areacodes-snapshot
added,1988,429003,枣阳市,,,,areacodes-snapshot
added,1988,430306,韶山区,,,,areacodes-snapshot
added,1988,430700,常德市,,,,areacodes-snapshot
added,1988,430702,武陵区,,,,areacodes-snapshot
added,1988,430703,鼎城区,,,,areacodes-snapshot
added,1988,430721,安乡县,,,,areacodes-snapshot
added,1988,430722,汉寿县,,,,areacodes-snapshot
added,1988,430723,澧县,,,,areacodes-snapshot
added,1988,430724,临澧县,,,,areacodes-snapshot
added,1988,430725,桃源县,,,,areacodes-snapshot
added,1988,430726,石门县,,,,areacodes-snapshot
added,1988,430800,大庸市,,,,areacodes-snapshot
added,1988,430802,永定区,,,,areacodes-snapshot
added,1988,430811,武陵源区,,,,areacodes-snapshot
added,1988,430821,慈利县,,,,areacodes-snapshot
added,1988,430822,桑植县,,,,areacodes-snapshot
added,1988,432302,沅江市,,,,areacodes-snapshot
added,1988,439005,津市市,,,,areacodes-snapshot
added,1988,440233,新丰县,,,,areacodes-snapshot
added,1988,441200,肇庆市,,,,areacodes-snapshot
added,1988,441202,端州区,,,,areacodes-snapshot
added,1988,441203,鼎湖区,,,,areacodes-snapshot
added,1988,441221,高要县,,,,areacodes-snapshot
added,1988,441222,四会县,,,,areacodes-snapshot
added,1988,441223,广宁县,,,,areacodes-snapshot
added,1988,441224,怀集县,,,,areacodes-snapshot
added,1988,441225,封开县,,,,areacodes-snapshot
added,1988,441226,德庆县,,,,areacodes-snapshot
added,1988,441227,云浮县,,,,areacodes-snapshot
added,1988,441228,新兴县,,,,areacodes-snapshot
added,1988,441229,郁南县,,,,areacodes-snapshot
added,1988,441230,罗定县,,,,areacodes-snapshot
added,1988,441300,惠州市,,,,areacodes-snapshot
added,1988,441302,惠城区,,,,areacodes-snapshot
added,1988,441321,惠阳县,,,,areacodes-snapshot
added,1988,441322,博罗县,,,,areacodes-snapshot
added,1988,441323,惠东县,,,,areacodes-snapshot
added,1988,441324,龙门县,,,,areacodes-snapshot
added,1988,441400,梅州市,,,,areacodes-snapshot
added,1988,441402,梅江区,,,,areacodes-snapshot
added,1988,441421,梅县,,,,areacodes-snapshot
added,1988,441422,大埔县,,,,areacodes-snapshot
added,1988,441423,丰顺县,,,,areacodes-snapshot
added,1988,441424,五华县,,,,areacodes-snapshot
added,1988,441425,兴宁县,,,,areacodes-snapshot
added,1988,441426,平远县,,,,areacodes-snapshot
added,1988,441427,蕉岭县,,,,areacodes-snapshot
added,1988,441500,汕尾市,,,,areacodes-snapshot
added,1988,441502,城区,,,,areacodes-snapshot
added,1988,441521,海丰县,,,,areacodes-snapshot
added,1988,441522,陆丰县,,,,areacodes-snapshot
added,1988,441523,陆河县,,,,areacodes-snapshot
added,1988,441600,河源市,,,,areacodes-snapshot
added,1988,441602,源城区,,,,areacodes-snapshot
added,1988,441611,郊区,,,,areacodes-snapshot
added,1988,441621,紫金县,,,,areacodes-snapshot
added,1988,441622,龙川县,,,,areacodes-snapshot
added,1988,441623,连平县,,,,areacodes-snapshot
added,1988,441624,和平县,,,,areacodes-snapshot
added,1988,441700,阳江市,,,,areacodes-snapshot
added,1988,441702,江城区,,,,areacodes-snapshot
added,1988,441703,阳东区,,,,areacodes-snapshot
added,1988,441721,阳西县,,,,areacodes-snapshot
added,1988,441722,阳春县,,,,areacodes-snapshot
added,1988,441800,清远市,,,,areacodes-snapshot
added,1988,441802,清城区,,,,areacodes-snapshot
added,1988,441811,清郊区,,,,areacodes-snapshot
added,1988,441821,佛冈县,,,,areacodes-snapshot
added,1988,441822,英德县,,,,areacodes-snapshot
added,1988,441823,阳山县,,,,areacodes-snapshot
added,1988,441824,连县,,,,areacodes-snapshot
added,1988,441825,连山壮族瑶族自治县,,,,areacodes-snapshot
added,1988,441826,连南瑶族自治县,,,,areacodes-snapshot
added,1988,441900,东莞市,,,,areacodes-snapshot
added,1988,442000,中山市,,,,areacodes-snapshot
added,1988,452502,贵港市,,,,areacodes-snapshot
added,1988,460000,海南省,,,,areacodes-snapshot
added,1988,460001,通什市,,,,areacodes-snapshot
added,1988,460021,琼山县,,,,areacodes-snapshot
added,1988,460022,文昌县,,,,areacodes-snapshot
added,1988,460023,琼海县,,,,areacodes-snapshot
added,1988,460024,万宁县,,,,areacodes-snapshot
added,1988,460025,定安县,,,,areacodes-snapshot
added,1988,460026,屯昌县,,,,areacodes-snapshot
added,1988,460027,澄迈县,,,,areacodes-snapshot
added,1988,460028,临高县,,,,areacodes-snapshot
added,1988,460029,儋县,,,,areacodes-snapshot
added,1988,460030,白沙黎族自治县,,,,areacodes-snapshot
added,1988,460031,昌江黎族自治县,,,,areacodes-snapshot
added,1988,460032,东方黎族自治县,,,,areacodes-snapshot
added,1988,460033,乐东黎族自治县,,,,areacodes-snapshot
added,1988,460034,陵水黎族自治县,,,,areacodes-snapshot
added,1988,460035,保亭黎族苗族自治县,,,,areacodes-snapshot
added,1988,460036,琼中黎族苗族自治县,,,,areacodes-snapshot
added,1988,460037,西沙群岛,,,,areacodes-snapshot
added,1988,460038,南沙群岛,,,,areacodes-snapshot
added,1988,460039,中沙群岛的岛礁及其海域,,,,areacodes-snapshot
added,1988,460100,海口市,,,,areacodes-snapshot
added,1988,460200,三亚市,,,,areacodes-snapshot
added,1988,513500,黔江地区,,,,areacodes-snapshot
added,1988,513521,石柱土家族自治县,,,,areacodes-snapshot
added,1988,513522,秀山土家族苗族自治县,,,,areacodes-snapshot
added,1988,513523,黔江土家族苗族自治县,,,,areacodes-snapshot
added,1988,513524,酉阳土家族苗族自治县,,,,areacodes-snapshot
added,1988,513525,彭水苗族土家族自治县,,,,areacodes-snapshot
added,1988,519001,广汉市,,,,areacodes-snapshot
added,1988,519002,江油市,,,,areacodes-snapshot
added,1988,519003,都江堰市,,,,areacodes-snapshot
added,1988,519004,峨眉山市,,,,areacodes-snapshot
added,1988,612401,安康市,,,,areacodes-snapshot
added,1988,612501,商州市,,,,areacodes-snapshot
added,1988,612701,榆林市,,,,areacodes-snapshot
added,1988,632802,德令哈市,,,,areacodes-snapshot
created,1988,131000,廊坊市,,,,areacodes
created,1988,131002,安次区,,,,areacodes
created,1988,131021,三河县,,,,areacodes
created,1988,131022,固安县,,,,areacodes
created,1988,131023,永清县,,,,areacodes
created,1988,131024,香河县,,,,areacodes
created,1988,131025,大城县,,,,areacodes
created,1988,131026,文安县,,,,areacodes
created,1988,131027,霸县,,,,areacodes
created,1988,131028,大厂回族自治县,,,,areacodes
created,1988,139001,武安市,,,,areacodes
created,1988,140600,朔州市,,,,areacodes
created,1988,140602,朔城区,,,,areacodes
created,1988,140603,平鲁区,,,,areacodes
created,1988,140621,山阴县,,,,areacodes
created,1988,149001,古交市,,,,areacodes
created,1988,210411,顺城区,,,,areacodes
created,1988,219007,开原市,,,,areacodes
created,1988,220323,伊通满族自治县,,,,areacodes
created,1988,222304,大安市,,,,areacodes
created,1988,222404,珲春市,,,,areacodes
created,1988,222405,龙井市,,,,areacodes
created,1988,229001,公主岭市,,,,areacodes
created,1988,229002,梅河口市,,,,areacodes
created,1988,229003,集安市,,,,areacodes
created,1988,229004,桦甸市,,,,areacodes
created,1988,229005,九台市,,,,areacodes
created,1988,230208,梅里斯达斡尔族区,,,,areacodes
created,1988,232101,双城市,,,,areacodes
created,1988,232102,尚志市,,,,areacodes
created,1988,239004,富锦市,,,,areacodes
created,1988,239005,铁力市,,,,areacodes
created,1988,239006,密山市,,,,areacodes
created,1988,310113,宝山区,,,,areacodes
created,1988,329011,宜兴市,,,,areacodes
created,1988,339007,义乌市,,,,areacodes
created,1988,339008,东阳市,,,,areacodes
created,1988,339009,慈溪市,,,,areacodes
created,1988,339010,奉化市,,,,areacodes
created,1988,340821,桐城县,,,,areacodes
created,1988,340822,怀宁县,,,,areacodes
created,1988,340823,枞阳县,,,,areacodes
created,1988,340824,潜山县,,,,areacodes
created,1988,340825,太湖县,,,,areacodes
created,1988,340826,宿松县,,,,areacodes
created,1988,340827,望江县,,,,areacodes
created,1988,340828,岳西县,,,,areacodes
created,1988,342900,池州地区,,,,areacodes
created,1988,342901,贵池市,,,,areacodes
created,1988,342921,东至县,,,,areacodes
created,1988,342922,石台县,,,,areacodes
created,1988,342923,青阳县,,,,areacodes
created,1988,352100,南平地区,,,,areacodes
created,1988,352101,南平市,,,,areacodes
created,1988,352102,邵武市,,,,areacodes
created,1988,352121,顺昌县,,,,areacodes
created,1988,352122,建阳县,,,,areacodes
created,1988,352123,建瓯县,,,,areacodes
created,1988,352124,浦城县,,,,areacodes
created,1988,352126,崇安县,,,,areacodes
created,1988,352127,光泽县,,,,areacodes
created,1988,352128,松溪县,,,,areacodes
created,1988,352129,政和县,,,,areacodes
created,1988,352201,宁德市,,,,areacodes
created,1988,360222,浮梁县,,,,areacodes
created,1988,362202,丰城市,,,,areacodes
created,1988,362203,樟树市,,,,areacodes
created,1988,370212,崂山区,,,,areacodes
created,1988,372402,乐陵市,,,,areacodes
created,1988,379009,莱州市,,,,areacodes
created,1988,379010,滕州市,,,,areacodes
created,1988,379011,文登市,,,,areacodes
created,1988,379012,荣成市,,,,areacodes
created,1988,412902,邓州市,,,,areacodes
created,1988,419002,汝州市,,,,areacodes
created,1988,419003,济源市,,,,areacodes
created,1988,419004,禹州市,,,,areacodes
created,1988,419005,卫辉市,,,,areacodes
created,1988,419006,辉县市,,,,areacodes
created,1988,422204,广水市,,,,areacodes
created,1988,422405,潜江市,,,,areacodes
created,1988,422702,当阳市,,,,areacodes
created,1988,429003,枣阳市,,,,areacodes
created,1988,430306,韶山区,,,,areacodes
created,1988,430700,常德市,,,,areacodes
created,1988,430702,武陵区,,,,areacodes
created,1988,430703,鼎城区,,,,areacodes
created,1988,430721,安乡县,,,,areacodes
created,1988,430722,汉寿县,,,,areacodes
created,1988,430723,澧县,,,,areacodes
created,1988,430724,临澧县,,,,areacodes
created,1988,430725,桃源县,,,,areacodes
created,1988,430726,石门县,,,,areacodes
created,1988,430800,大庸市,,,,areacodes
created,1988,430802,永定区,,,,areacodes
created,1988,430811,武陵源区,,,,areacodes
created,1988,430821,慈利县,,,,areacodes
created,1988,430822,桑植县,,,,areacodes
created,1988,432302,沅江市,,,,areacodes
created,1988,433025,麻阳苗族自治县,,,,areacodes
created,1988,439005,津市市,,,,areacodes
created,1988,440233,新丰县,,,,areacodes
created,1988,441200,肇庆市,,,,areacodes
created,1988,441202,端州区,,,,areacodes
created,1988,441203,鼎湖区,,,,areacodes
created,1988,441221,高要县,,,,areacodes
created,1988,441222,四会县,,,,areacodes
created,1988,441223,广宁县,,,,areacodes
created,1988,441224,怀集县,,,,areacodes
created,1988,441225,封开县,,,,areacodes
created,1988,441226,德庆县,,,,areacodes
created,1988,441227,云浮县,,,,areacodes
created,1988,441228,新兴县,,,,areacodes
created,1988,441229,郁南县,,,,areacodes
created,1988,441230,罗定县,,,,areacodes
created,1988,441300,惠州市,,,,areacodes
created,1988,441302,惠城区,,,,areacodes
created,1988,441321,惠阳县,,,,areacodes
created,1988,441322,博罗县,,,,areacodes
created,1988,441323,惠东县,,,,areacodes
created,1988,441324,龙门县,,,,areacodes
created,1988,441400,梅州市,,,,areacodes
created,1988,441402,梅江区,,,,areacodes
created,1988,441421,梅县,,,,areacodes
created,1988,441422,大埔县,,,,areacodes
created,1988,441423,丰顺县,,,,areacodes
created,1988,441424,五华县,,,,areacodes
created,1988,441425,兴宁县,,,,areacodes
created,1988,441426,平远县,,,,areacodes
created,1988,441427,蕉岭县,,,,areacodes
created,1988,441500,汕尾市,,,,areacodes
created,1988,441502,城区,,,,areacodes
created,1988,441521,海丰县,,,,areacodes
created,1988,441522,陆丰县,,,,areacodes
created,1988,441523,陆河县,,,,areacodes
created,1988,441600,河源市,,,,areacodes
created,1988,441602,源城区,,,,areacodes
created,1988,441611,郊区,,,,areacodes
created,1988,441621,紫金县,,,,areacodes
created,1988,441622,龙川县,,,,areacodes
created,1988,441623,连平县,,,,areacodes
created,1988,441624,和平县,,,,areacodes
created,1988,441700,阳江市,,,,areacodes
created,1988,441702,江城区,,,,areacodes
created,1988,441703,阳东区,,,,areacodes
created,1988,441721,阳西县,,,,areacodes
created,1988,441722,阳春县,,,,areacodes
created,1988,441800,清远市,,,,areacodes
created,1988,441802,清城区,,,,areacodes
created,1988,441811,清郊区,,,,areacodes
created,1988,441821,佛冈县,,,,areacodes
created,1988,441822,英德县,,,,areacodes
created,1988,441823,阳山县,,,,areacodes
created,1988,441824,连县,,,,areacodes
created,1988,441825,连山壮族瑶族自治县,,,,areacodes
created,1988,441826,连南瑶族自治县,,,,areacodes
created,1988,441900,东莞市,,,,areacodes
created,1988,442000,中山市,,,,areacodes
created,1988,452502,贵港市,,,,areacodes
created,1988,460000,海南省,,,,areacodes
created,1988,460001,通什市,,,,areacodes
created,1988,460021,琼山县,,,,areacodes
created,1988,460022,文昌县,,,,areacodes
created,1988,460023,琼海县,,,,areacodes
created,1988,460024,万宁县,,,,areacodes
created,1988,460025,定安县,,,,areacodes
created,1988,460026,屯昌县,,,,areacodes
created,1988,460027,澄迈县,,,,areacodes
created,1988,460028,临高县,,,,areacodes
created,1988,460029,儋县,,,,areacodes
created,1988,460030,白沙黎族自治县,,,,areacodes
created,1988,460031,昌江黎族自治县,,,,areacodes
created,1988,460032,东方黎族自治县,,,,areacodes
created,1988,460033,乐东黎族自治县,,,,areacodes
created,1988,460034,陵水黎族自治县,,,,areacodes
created,1988,460035,保亭黎族苗族自治县,,,,areacodes
created,1988,460036,琼中黎族苗族自治县,,,,areacodes
created,1988,460037,西沙群岛,,,,areacodes
created,1988,460038,南沙群岛,,,,areacodes
created,1988,460039,中沙群岛的岛礁及其海域,,,,areacodes
created,1988,460100,海口市,,,,areacodes
created,1988,460200,三亚市,,,,areacodes
created,1988,513500,黔江地区,,,,areacodes
created,1988,513521,石柱土家族自治县,,,,areacodes
created,1988,513522,秀山土家族苗族自治县,,,,areacodes
created,1988,513523,黔江土家族苗族自治县,,,,areacodes
created,1988,513524,酉阳土家族苗族自治县,,,,areacodes
created,1988,513525,彭水苗族土家族自治县,,,,areacodes
created,1988,519001,广汉市,,,,areacodes
created,1988,519002,江油市,,,,areacodes
created,1988,519003,都江堰市,,,,areacodes
created,1988,519004,峨眉山市,,,,areacodes
created,1988,612401,安康市,,,,areacodes
created,1988,612501,商州市,,,,areacodes
created,1988,612701,榆林市,,,,areacodes
created,1988,632802,德令哈市,,,,areacodes
remapped,1988,130422,武安县,,,139001,areacodes
remapped,1988,130504,郊区,,,130502;130503,areacodes
remapped,1988,132801,廊坊市,,,131002,areacodes
remapped,1988,132821,三河县,,,131021,areacodes
remapped,1988,132822,大厂回族自治县,,,131028,areacodes
remapped,1988,132823,香河县,,,131024,areacodes
remapped,1988,132825,永清县,,,131023,areacodes
remapped,1988,132826,固安县,,,131022,areacodes
remapped,1988,132827,霸县,,,131027,areacodes
remapped,1988,132828,文安县,,,131026,areacodes
remapped,1988,132829,大城县,,,131025,areacodes
remapped,1988,140111,古交工矿区,,,149001,areacodes
remapped,1988,142127,山阴县,,,140621,areacodes
remapped,1988,142128,朔县,,,140602,areacodes
remapped,1988,142129,平鲁县,,,140603,areacodes
remapped,1988,210411,郊区,,,210411,areacodes
remapped,1988,211222,开原县,,,219007,areacodes
remapped,1988,220123,九台县,,,229005,areacodes
remapped,1988,220225,桦甸县,,,229004,areacodes
remapped,1988,220319,公主岭市,,,229001,areacodes
remapped,1988,220323,伊通县,,,220323,areacodes
remapped,1988,220519,梅河口市,,,229002,areacodes
remapped,1988,220522,集安县,,,229003,areacodes
remapped,1988,222325,大安县,,,222304,areacodes
remapped,1988,222421,龙井县,,,222405,areacodes
remapped,1988,222425,珲春县,,,222404,areacodes
remapped,1988,230208,梅里斯区,,,230208,areacodes
remapped,1988,230721,铁力县,,,239005,areacodes
remapped,1988,230821,富锦县,,,239004,areacodes
remapped,1988,231026,密山县,,,239006,areacodes
remapped,1988,232124,双城县,,,232101,areacodes
remapped,1988,232129,尚志县,,,232102,areacodes
remapped,1988,310111,吴淞区,,,310113,areacodes
remapped,1988,310223,宝山县,,,310109[1984];310110[1984];310113,areacodes
remapped,1988,320223,宜兴县,,,329011,areacodes
remapped,1988,330222,慈溪县,,,339009,areacodes
remapped,1988,330224,奉化县,,,339010,areacodes
remapped,1988,330502,城区,,,330500,areacodes
remapped,1988,330511,郊区,,,330500,areacodes
remapped,1988,330724,东阳县,,,339008,areacodes
remapped,1988,330725,义乌县,,,339007,areacodes
remapped,1988,340224,青阳县,,,342923,areacodes
remapped,1988,342821,怀宁县,,,340822,areacodes
remapped,1988,342822,桐城县,,,340821,areacodes
remapped,1988,342823,枞阳县,,,340823,areacodes
remapped,1988,342824,潜山县,,,340824,areacodes
remapped,1988,342825,太湖县,,,340825,areacodes
remapped,1988,342826,宿松县,,,340826,areacodes
remapped,1988,342827,望江县,,,340827,areacodes
remapped,1988,342828,岳西县,,,340828,areacodes
remapped,1988,342829,东至县,,,342921,areacodes
remapped,1988,342830,贵池县,,,342901,areacodes
remapped,1988,342831,石台县,,,342922,areacodes
remapped,1988,352101,南平市,,,352101,areacodes
remapped,1988,352102,邵武市,,,352102,areacodes
remapped,1988,352121,顺昌县,,,352121,areacodes
remapped,1988,352122,建阳县,,,352122,areacodes
remapped,1988,352123,建瓯县,,,352123,areacodes
remapped,1988,352124,浦城县,,,352124,areacodes
remapped,1988,352126,崇安县,,,352126,areacodes
remapped,1988,352127,光泽县,,,352127,areacodes
remapped,1988,352128,松溪县,,,352128,areacodes
remapped,1988,352129,政和县,,,352129,areacodes
remapped,1988,352221,宁德县,,,352201,areacodes
remapped,1988,360211,鹅湖区,,,360222,areacodes
remapped,1988,360212,蛟潭区,,,360222,areacodes
remapped,1988,362221,丰城县,,,362202,areacodes
remapped,1988,362223,清江县,,,362203,areacodes
remapped,1988,370221,崂山县,,,370212,areacodes
remapped,1988,370421,滕县,,,379010,areacodes
remapped,1988,370625,掖县,,,379009,areacodes
remapped,1988,371022,文登县,,,379011,areacodes
remapped,1988,371023,荣成县,,,379012,areacodes
remapped,1988,372427,乐陵县,,,372402,areacodes
remapped,1988,410424,临汝县,,,419002,areacodes
remapped,1988,410722,汲县,,,419005,areacodes
remapped,1988,410723,辉县,,,419006,areacodes
remapped,1988,410827,济源县,,,419003,areacodes
remapped,1988,411021,禹县,,,419004,areacodes
remapped,1988,412930,邓县,,,412902,areacodes
remapped,1988,420622,枣阳县,,,429003,areacodes
remapped,1988,422224,应山县,,,422204,areacodes
remapped,1988,422429,潜江县,,,422405,areacodes
remapped,1988,422724,当阳县,,,422702,areacodes
remapped,1988,430312,韶山区,,,430306,areacodes
remapped,1988,432323,沅江县,,,432302,areacodes
remapped,1988,432401,常德市,,,430702,areacodes
remapped,1988,432402,津市市,,,439005,areacodes
remapped,1988,432421,常德县,,,430702;430703,areacodes
remapped,1988,432422,安乡县,,,430721,areacodes
remapped,1988,432423,汉寿县,,,430722,areacodes
remapped,1988,432424,澧县,,,430723,areacodes
remapped,1988,432425,临澧县,,,430724,areacodes
remapped,1988,432426,桃源县,,,430725,areacodes
remapped,1988,432427,石门县,,,430726,areacodes
remapped,1988,432428,慈利县,,,430811;430821,areacodes
remapped,1988,433025,麻阳县,,,433025,areacodes
remapped,1988,433102,大庸市,,,430802;430811,areacodes
remapped,1988,433129,桑植县,,,430811;430822,areacodes
remapped,1988,440123,新丰县,,,440233,areacodes
remapped,1988,440124,龙门县,,,441324,areacodes
remapped,1988,440127,清远县,,,441802;441811,areacodes
remapped,1988,440128,佛冈县,,,441821,areacodes
remapped,1988,440226,连县,,,441824,areacodes
remapped,1988,440227,阳山县,,,441823,areacodes
remapped,1988,440228,英德县,,,441822,areacodes
remapped,1988,440230,连山壮族瑶族自治县,,,441825,areacodes
remapped,1988,440231,连南瑶族自治县,,,441826,areacodes
remapped,1988,440620,中山市,,,442000,areacodes
remapped,1988,440726,阳江县,,,441702;441703;441721,areacodes
remapped,1988,440727,阳春县,,,441722,areacodes
remapped,1988,441000,海口市,,,460100,areacodes
remapped,1988,441100,三亚市,,,460200,areacodes
remapped,1988,442102,通什市,,,460001,areacodes
remapped,1988,442121,琼山县,,,460021,areacodes
remapped,1988,442122,文昌县,,,460022,areacodes
remapped,1988,442123,琼海县,,,460023,areacodes
remapped,1988,442124,万宁县,,,460024,areacodes
remapped,1988,442125,定安县,,,460025,areacodes
remapped,1988,442126,屯昌县,,,460026,areacodes
remapped,1988,442127,澄迈县,,,460027,areacodes
remapped,1988,442128,临高县,,,460028,areacodes
remapped,1988,442129,儋县,,,460029,areacodes
remapped,1988,442130,东方黎族自治县,,,460032,areacodes
remapped,1988,442131,乐东黎族自治县,,,460033,areacodes
remapped,1988,442132,琼中黎族苗族自治县,,,460036,areacodes
remapped,1988,442133,保亭黎族苗族自治县,,,460035,areacodes
remapped,1988,442134,陵水黎族自治县,,,460034,areacodes
remapped,1988,442135,白沙黎族自治县,,,460030,areacodes
remapped,1988,442136,昌江黎族自治县,,,460031,areacodes
remapped,1988,442137,西沙、南沙、中沙群岛,,,460037;460038;460039,areacodes
remapped,1988,442401,梅县市,,,441402;441421,areacodes
remapped,1988,442422,大埔县,,,441422,areacodes
remapped,1988,442423,丰顺县,,,441423,areacodes
remapped,1988,442424,五华县,,,441424,areacodes
remapped,1988,442425,兴宁县,,,441425,areacodes
remapped,1988,442426,平远县,,,441426,areacodes
remapped,1988,442427,蕉岭县,,,441427,areacodes
remapped,1988,442501,惠州市,,,441302,areacodes
remapped,1988,442502,东莞市,,,441900,areacodes
remapped,1988,442521,惠阳县,,,441321,areacodes
remapped,1988,442522,紫金县,,,441621,areacodes
remapped,1988,442523,和平县,,,441624,areacodes
remapped,1988,442524,连平县,,,441623,areacodes
remapped,1988,442525,河源县,,,441602;441611,areacodes
remapped,1988,442526,博罗县,,,441322,areacodes
remapped,1988,442528,惠东县,,,441323,areacodes
remapped,1988,442529,龙川县,,,441622,areacodes
remapped,1988,442530,陆丰县,,,441522;441523,areacodes
remapped,1988,442531,海丰县,,,441502;441521,areacodes
remapped,1988,442801,肇庆市,,,441202;441203,areacodes
remapped,1988,442821,高要县,,,441221,areacodes
remapped,1988,442822,四会县,,,441222,areacodes
remapped,1988,442823,广宁县,,,441223,areacodes
remapped,1988,442824,怀集县,,,441224,areacodes
remapped,1988,442825,封开县,,,441225,areacodes
remapped,1988,442826,德庆县,,,441226,areacodes
remapped,1988,442827,云浮县,,,441227,areacodes
remapped,1988,442828,新兴县,,,441228,areacodes
remapped,1988,442829,郁南县,,,441229,areacodes
remapped,1988,442830,罗定县,,,441230,areacodes
remapped,1988,452522,贵县,,,452502,areacodes
remapped,1988,510127,灌县,,,519003,areacodes
remapped,1988,510624,广汉县,,,519001,areacodes
remapped,1988,510721,江油县,,,519002,areacodes
remapped,1988,511125,峨眉县,,,519004,areacodes
remapped,1988,512325,石柱土家族自治县,,,513521,areacodes
remapped,1988,512327,彭水苗族土家族自治县,,,513525,areacodes
remapped,1988,512328,黔江土家族苗族自治县,,,513523,areacodes
remapped,1988,512329,酉阳土家族苗族自治县,,,513524,areacodes
remapped,1988,512330,秀山土家族苗族自治县,,,513522,areacodes
remapped,1988,612421,安康县,,,612401,areacodes
remapped,1988,612521,商县,,,612501,areacodes
remapped,1988,612721,榆林县,,,612701,areacodes
removed,1988,130422,武安县,,,,areacodes-snapshot
removed,1988,130504,郊区,,,,areacodes-snapshot
removed,1988,132800,廊坊地区,,,,areacodes-snapshot
removed,1988,132801,廊坊市,,,,areacodes-snapshot
removed,1988,132821,三河县,,,,areacodes-snapshot
removed,1988,132822,大厂回族自治县,,,,areacodes-snapshot
removed,1988,132823,香河县,,,,areacodes-snapshot
removed,1988,132825,永清县,,,,areacodes-snapshot
removed,1988,132826,固安县,,,,areacodes-snapshot
removed,1988,132827,霸县,,,,areacodes-snapshot
removed,1988,132828,文安县,,,,areacodes-snapshot
removed,1988,132829,大城县,,,,areacodes-snapshot
removed,1988,140111,古交工矿区,,,,areacodes-snapshot
removed,1988,142127,山阴县,,,,areacodes-snapshot
removed,1988,142128,朔县,,,,areacodes-snapshot
removed,1988,142129,平鲁县,,,,areacodes-snapshot
removed,1988,211222,开原县,,,,areacodes-snapshot
removed,1988,220123,九台县,,,,areacodes-snapshot
removed,1988,220225,桦甸县,,,,areacodes-snapshot
removed,1988,220319,公主岭市,,,,areacodes-snapshot
removed,1988,220519,梅河口市,,,,areacodes-snapshot
removed,1988,220522,集安县,,,,areacodes-snapshot
removed,1988,222325,大安县,,,,areacodes-snapshot
removed,1988,222421,龙井县,,,,areacodes-snapshot
removed,1988,222425,珲春县,,,,areacodes-snapshot
removed,1988,230721,铁力县,,,,areacodes-snapshot
removed,1988,230821,富锦县,,,,areacodes-snapshot
removed,1988,231026,密山县,,,,areacodes-snapshot
removed,1988,232124,双城县,,,,areacodes-snapshot
removed,1988,232129,尚志县,,,,areacodes-snapshot
removed,1988,310111,吴淞区,,,,areacodes-snapshot
removed,1988,310223,宝山县,,,,areacodes-snapshot
removed,1988,320223,宜兴县,,,,areacodes-snapshot
removed,1988,330222,慈溪县,,,,areacodes-snapshot
removed,1988,330224,奉化县,,,,areacodes-snapshot
removed,1988,330502,城区,,,,areacodes-snapshot
removed,1988,330511,郊区,,,,areacodes-snapshot
removed,1988,330724,东阳县,,,,areacodes-snapshot
removed,1988,330725,义乌县,,,,areacodes-snapshot
removed,1988,340224,青阳县,,,,areacodes-snapshot
removed,1988,342800,安庆地区,,,,areacodes-snapshot
removed,1988,342821,怀宁县,,,,areacodes-snapshot
removed,1988,342822,桐城县,,,,areacodes-snapshot
removed,1988,342823,枞阳县,,,,areacodes-snapshot
removed,1988,342824,潜山县,,,,areacodes-snapshot
removed,1988,342825,太湖县,,,,areacodes-snapshot
removed,1988,342826,宿松县,,,,areacodes-snapshot
removed,1988,342827,望江县,,,,areacodes-snapshot
removed,1988,342828,岳西县,,,,areacodes-snapshot
removed,1988,342829,东至县,,,,areacodes-snapshot
removed,1988,342830,贵池县,,,,areacodes-snapshot
removed,1988,342831,石台县,,,,areacodes-snapshot
removed,1988,352221,宁德县,,,,areacodes-snapshot
removed,1988,360211,鹅湖区,,,,areacodes-snapshot
removed,1988,360212,蛟潭区,,,,areacodes-snapshot
removed,1988,362221,丰城县,,,,areacodes-snapshot
removed,1988,362223,清江县,,,,areacodes-snapshot
removed,1988,370221,崂山县,,,,areacodes-snapshot
